,vehicleid,recievetime
869,NE00,1709217036.1466093
870,NS13,1709217036.1504235
871,NS12,1709217036.1569335
872,NS11,1709217036.161685
873,NW14,1709217036.166136
874,NW13,1709217036.1712735
875,NW10,1709217036.1815825
876,SW04,1709217036.1866906
877,SW02,1709217036.1935234
878,SW00,1709217036.1984522
879,SN14,1709217036.2032218
880,SN13,1709217036.207523
881,SN10,1709217036.2119002
882,SE13,1709217036.2175312
883,SE11,1709217036.2219818
884,WN04,1709217036.2272687
885,WN02,1709217036.2315714
886,WN00,1709217036.2360697
887,WE13,1709217036.2406206
888,WE11,1709217036.2460155
889,WS13,1709217036.254248
890,WS11,1709217036.259059
891,WS10,1709217036.2639878
892,ES03,1709217036.2683258
893,ES01,1709217036.2737644
894,EW14,1709217036.2785404
895,EW12,1709217036.2830741
896,EW10,1709217036.2879837
897,EN12,1709217036.2923315
898,EN10,1709217036.2967913
899,NE03,1709217036.3090906
900,NE00,1709217036.3182375
901,NS12,1709217036.3267171
902,NS11,1709217036.3314145
903,NW14,1709217036.340059
904,NW11,1709217036.3460696
905,NW10,1709217036.3509357
906,SW03,1709217036.3567722
907,SW01,1709217036.361139
908,SN14,1709217036.3655043
909,SN13,1709217036.3720345
910,SN11,1709217036.3766594
911,SE14,1709217036.3805325
912,SE12,1709217036.3845506
913,SE11,1709217036.3885958
914,SE10,1709217036.3937216
915,WN03,1709217036.3990104
916,WN01,1709217036.4041348
917,WN00,1709217036.4090567
918,WE13,1709217036.4156299
919,WE11,1709217036.4209142
920,WS14,1709217036.4257083
921,WS12,1709217036.4310606
922,WS10,1709217036.4355226
923,ES03,1709217036.440427
924,ES01,1709217036.4447644
925,EW14,1709217036.4492738
926,EW12,1709217036.4539275
927,EW10,1709217036.4585276
928,EN14,1709217036.4635758
929,EN12,1709217036.4708045
930,EN10,1709217036.4767668
931,NE04,1709217036.4855437
932,NE02,1709217036.4915507
933,NE00,1709217036.4967103
934,NS12,1709217036.5022016
935,NS11,1709217036.507563
936,NW14,1709217036.5116224
937,NW12,1709217036.5196927
938,NW11,1709217036.5258813
939,SW04,1709217036.5322237
940,SW01,1709217036.5404174
941,SW00,1709217036.5457604
