,vehicleid,transtime
832,ES013,1709600892.6509395
833,ES014,1709600892.654534
834,ES015,1709600892.659242
835,ES016,1709600892.6617718
836,EN14,1709600892.6682787
837,EN110,1709600892.6715038
838,EW10,1709600892.6802373
839,EW11,1709600892.6842585
840,SW06,1709600892.6937907
841,SW011,1709600892.6959925
842,SN17,1709600892.7003129
843,SE15,1709600892.7063367
844,SE18,1709600892.71124
845,SE19,1709600892.7155895
846,SE112,1709600892.7191439
847,ES02,1709600892.9502456
848,ES03,1709600892.9526308
849,ES013,1709600892.9563131
850,ES014,1709600892.9608207
851,ES015,1709600892.9640741
852,ES016,1709600892.9674478
853,EN14,1709600892.9764585
854,EN110,1709600892.9800065
855,EW10,1709600892.9917789
856,EW11,1709600892.9960818
857,SW06,1709600893.0137243
858,SW011,1709600893.0175683
859,SN17,1709600893.0248034
860,SE15,1709600893.0305521
861,SE18,1709600893.0343623
862,SE19,1709600893.0373652
863,SE112,1709600893.0429146
864,SE117,1709600893.0488007
865,ES02,1709600893.244368
866,ES03,1709600893.2470942
867,ES013,1709600893.2533705
868,ES014,1709600893.259819
869,ES015,1709600893.2633662
870,ES016,1709600893.267133
871,EN14,1709600893.2760012
872,EN110,1709600893.2802224
873,EW10,1709600893.2874668
874,EW11,1709600893.2942393
875,SW06,1709600893.3030515
876,SW011,1709600893.3076591
877,SN17,1709600893.313897
878,SE15,1709600893.3196871
879,SE18,1709600893.3250163
880,SE19,1709600893.328716
881,SE112,1709600893.3323562
882,SE117,1709600893.3386312
883,ES02,1709600893.5447237
884,ES03,1709600893.5472147
885,ES013,1709600893.5510042
886,ES014,1709600893.5555456
887,ES015,1709600893.559413
888,ES016,1709600893.5628142
889,EN14,1709600893.569895
890,EN110,1709600893.5730417
891,EW10,1709600893.5797503
892,EW11,1709600893.5827146
893,SW06,1709600893.5879498
894,SW011,1709600893.5933812
895,SN17,1709600893.5996165
896,SE15,1709600893.6054242
897,SE18,1709600893.6095223
898,SE19,1709600893.6128674
899,SE112,1709600893.6162066
900,SE117,1709600893.6208553
901,ES02,1709600893.8444293
902,ES03,1709600893.8469
903,ES013,1709600893.8506603
904,ES014,1709600893.8552635
905,ES015,1709600893.8609185
906,ES016,1709600893.8642373
907,EN14,1709600893.8712676
908,EN110,1709600893.8762155
909,EW10,1709600893.8845887
910,EW11,1709600893.8879998
911,SW06,1709600893.8959086
912,SW011,1709600893.8992884
913,SN17,1709600893.904175
914,SE15,1709600893.9091651
915,SE18,1709600893.9133785
916,SE19,1709600893.916948
917,SE112,1709600893.9203072
918,SE117,1709600893.9240608
919,ES02,1709600894.1450202
920,ES03,1709600894.1477854
921,ES013,1709600894.1520927
922,ES014,1709600894.1566052
923,ES015,1709600894.1635144
924,ES016,1709600894.1682346
925,EN14,1709600894.1786783
926,EN110,1709600894.183102
927,EW10,1709600894.1922715
928,EW11,1709600894.1960337
929,SW06,1709600894.2036667
930,SW011,1709600894.2089446
931,SN17,1709600894.2187355
932,SE15,1709600894.227258
933,SE18,1709600894.2307
934,SE19,1709600894.2350907
935,SE112,1709600894.2387385
936,SE117,1709600894.2429643
937,ES02,1709600894.4450567
938,ES03,1709600894.4479628
939,ES013,1709600894.452506
940,ES014,1709600894.458026
941,ES015,1709600894.4624
