,vehicleid,delaytime
580,ES0585,70.14449429512024
581,WN0582,72.16144561767578
582,ES0597,67.3209764957428
583,WN0594,69.52401375770569
584,EW1526,124.71002411842346
585,WE1511,128.54373931884766
586,EN1527,126.22090983390808
587,EW1538,113.36817789077759
588,WE1523,127.60740208625793
589,EN1539,114.79804825782776
590,WS1524,128.00381302833557
591,EW1550,108.00791573524475
592,WE1535,116.51828360557556
593,WS1536,116.52141642570496
594,EN1551,109.38369035720825
595,EW1562,99.76502299308777
596,WE1547,111.1325535774231
597,WS1548,111.1396849155426
598,EN1563,101.2158145904541
599,EW1574,90.12676477432251
600,WE1559,103.01223707199097
601,WS1560,103.02536034584045
602,EN1575,91.80852198600769
603,WS1572,93.85251450538635
604,EW1586,84.15615820884705
605,WE1571,96.60597491264343
606,EN1587,58.581788301467896
607,EW1598,58.491291522979736
608,WE1583,59.274569034576416
609,WS1584,59.83000898361206
610,EN1599,58.34440875053406
611,EW1610,58.2418487071991
612,WE1595,58.978843688964844
613,WS1596,58.97823119163513
614,EN1611,58.05784058570862
615,EW1622,56.449352979660034
616,WE1607,58.255099058151245
617,WS1608,58.68108010292053
618,EN1623,27.444639921188354
619,EW1634,16.956941843032837
620,WE1619,17.669838905334473
621,WS1620,58.27667474746704
622,EN1635,17.164531469345093
623,EW1646,16.651896476745605
624,WE1631,16.93956708908081
625,WS1632,18.199202299118042
626,EN1647,16.823312997817993
627,EW1658,16.262325048446655
628,WS1644,17.85872507095337
629,EN1659,16.444042444229126
630,WE1643,16.435991764068604
631,EW1670,13.493545770645142
632,WS1656,17.46470046043396
633,EN1671,14.874762058258057
634,WE1655,15.671384811401367
635,WS1668,16.686094760894775
636,WE1667,15.392451524734497
637,WE1679,11.89004397392273
638,EN1683,11.191589832305908
639,WS1680,12.155335187911987
640,EW1682,10.823658466339111
641,ES0609,110.14189338684082
642,WN0606,112.33648610115051
643,ES0621,92.95252656936646
644,WN0618,95.55659580230713
645,ES0633,82.60716247558594
646,WN0630,84.84380269050598
647,ES0645,67.53699207305908
648,WN0642,69.83416152000427
649,ES0657,57.04744291305542
650,WN0654,59.11117506027222
651,SN1640,73.28581357002258
652,NS1637,72.86584091186523
653,SN1652,62.08259558677673
654,SE1641,76.03894543647766
655,NS1649,61.6781210899353
656,SE1653,64.61404085159302
657,NW1638,74.4613790512085
658,SN1664,56.631352186203
659,NS1661,56.248311042785645
660,NW1650,63.288933992385864
661,SE1665,59.43583297729492
662,ES0669,60.56346869468689
663,WN0666,62.96090912818909
664,ES0681,50.38027215003967
665,WN0678,52.284412145614624
666,ES0693,31.6487033367157
667,WN0690,33.61230182647705
668,ES0705,27.915737628936768
669,WN0702,30.144002676010132
670,ES0717,24.133217573165894
671,WN0714,24.951890468597412
672,ES0729,20.619572162628174
673,WN0726,23.24383306503296
674,WN0738,20.92028546333313
675,ES0741,18.7589271068573
676,EW1694,48.25472068786621
677,EN1695,49.55737018585205
678,EW1706,44.30791115760803
679,WE1691,50.8595609664917
680,EN1707,45.43150806427002
681,WS1692,51.60603451728821
682,EW1718,40.37319016456604
683,WE1703,47.30437636375427
684,EN1719,41.562366247177124
685,WS1704,47.62839937210083
686,EW1730,36.51539468765259
687,WE1715,43.284756660461426
688,WS1716,43.67718553543091
689,EN1731,38.151695251464844
690,WE1727,39.93102693557739
691,WS1728,40.29153609275818
692,EW1742,33.68620848655701
693,EN1743,35.51802921295166
694,WE1739,36.84451985359192
695,WS1740,37.18911671638489
696,SW0603,161.80770540237427
697,NE0612,145.95680046081543
698,SW0615,144.38477778434753
699,NE0624,134.96285963058472
700,SW0627,134.3047399520874
701,NE0636,120.30214643478394
702,SW0639,119.11855816841125
