,vehicleid,delaytime,,
873,WN0809,124.1776457,,
874,WN0815,124.1759229,,
875,WN0833,124.1756804,,
876,WN0856,124.1742401,,
877,WN0872,124.1720133,,
878,WN0881,124.1690795,,
879,WN0906,124.1679139,,
880,WN0908,124.1675887,,
881,WN0935,124.1659665,,
882,WN0937,124.1643999,,
883,WN0939,124.1628919,,
884,ES0761,25.47170401,,
885,WN0989,26.61057591,,
886,ES0764,25.49402285,,
887,ES0765,25.63635325,,
888,ES0797,25.6353991,,
889,ES0819,25.63201666,,
890,ES0837,25.62913156,,
891,ES0839,25.62729859,,
892,ES0841,25.62540579,,
893,ES0842,25.62211776,,
894,ES0854,25.62001348,,
895,ES0882,25.61758375,,
896,ES0884,25.6149931,,
897,ES0890,25.61133265,,
898,ES0895,25.60865211,,
899,ES0900,25.60575604,,
900,ES0904,25.60172272,,
901,ES0942,25.6000824,,
902,ES0953,25.59529734,,
903,ES0956,25.59199286,,
904,ES0960,25.58849859,,
905,ES0961,25.57999372,,
906,ES0963,25.57568407,,
907,WN01003,26.68423462,,
908,ES0975,25.33068562,,
909,WN01007,26.74633217,,
910,ES0978,25.51267648,,
911,WN01016,27.04861903,,
912,ES0983,25.75719953,,
913,NW1678,87.7337451,,
914,SN1730,89.61288786,,
915,NS1713,89.06974196,,
916,SE1706,90.44926262,,
917,NW1688,90.01537967,,
918,NW1718,90.59217834,,
919,NW1720,90.58894253,,
920,NW1757,90.58626866,,
921,NW1773,90.58359456,,
922,NW1776,90.58123493,,
923,NW1779,90.57882619,,
924,NW1822,90.57776666,,
925,NW1823,90.57290936,,
926,NW1827,90.56836104,,
927,NW1828,90.56578541,,
928,NW1835,90.56296849,,
929,NW1878,90.560781,,
930,NW1886,90.55785561,,
931,NW1911,90.55443931,,
932,NW1931,90.55250406,,
933,SN1756,91.68986821,,
